tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-11-10,MOEX,МосБиржа,3721510,60.0,,
2014-11-11,MOEX,МосБиржа,9155660,59.29,,
2014-11-12,MOEX,МосБиржа,2620590,59.09,,
2014-11-13,MOEX,МосБиржа,2613520,58.5,,
2014-11-14,MOEX,МосБиржа,3820960,57.6,,
2014-11-17,MOEX,МосБиржа,5251650,57.2,,
2014-11-18,MOEX,МосБиржа,5650130,57.9,,
2014-11-19,MOEX,МосБиржа,10132710,60.5,,
2014-11-20,MOEX,МосБиржа,8088170,62.07,,
2014-11-21,MOEX,МосБиржа,7336260,63.5,,
2014-11-24,MOEX,МосБиржа,6970250,62.89,,
2014-11-25,MOEX,МосБиржа,15207170,61.6,,
2014-11-26,MOEX,МосБиржа,4493270,60.34,,
2014-11-27,MOEX,МосБиржа,6119830,59.0,,
2014-11-28,MOEX,МосБиржа,6351510,59.83,,
2014-12-01,MOEX,МосБиржа,5917430,60.01,,
2014-12-02,MOEX,МосБиржа,4814570,59.08,,
2014-12-03,MOEX,МосБиржа,9805130,60.78,,
2014-12-04,MOEX,МосБиржа,10690110,62.0,,
2014-12-05,MOEX,МосБиржа,11699120,62.37,,
2014-12-08,MOEX,МосБиржа,5422240,60.15,,
2014-12-09,MOEX,МосБиржа,8127740,60.05,,
2014-12-10,MOEX,МосБиржа,3041480,61.3,,
2014-12-11,MOEX,МосБиржа,9393150,60.95,,
2014-12-12,MOEX,МосБиржа,8068850,61.97,,
2014-12-15,MOEX,МосБиржа,8581990,61.1,,
2014-12-16,MOEX,МосБиржа,14473130,60.0,,
2014-12-17,MOEX,МосБиржа,9060600,61.91,,
2014-12-18,MOEX,МосБиржа,8652160,61.5,,
2014-12-19,MOEX,МосБиржа,4523370,62.0,,
2014-12-22,MOEX,МосБиржа,5407330,62.22,,
2014-12-23,MOEX,МосБиржа,4441690,61.84,,
2014-12-24,MOEX,МосБиржа,1942550,61.88,,
2014-12-25,MOEX,МосБиржа,745250,61.16,,
2014-12-26,MOEX,МосБиржа,3909810,61.95,,
2014-12-29,MOEX,МосБиржа,13252510,61.0,,
2014-12-30,MOEX,МосБиржа,6112710,59.06,,
2015-01-05,MOEX,МосБиржа,2015430,60.4,,
2015-01-06,MOEX,МосБиржа,2284780,61.9,,
2015-01-08,MOEX,МосБиржа,4946480,61.9,,
2015-01-09,MOEX,МосБиржа,1818220,60.14,,
2015-01-12,MOEX,МосБиржа,2919690,59.59,,
2015-01-13,MOEX,МосБиржа,4360400,58.51,,
2015-01-14,MOEX,МосБиржа,5551020,61.22,,
2015-01-15,MOEX,МосБиржа,5305600,61.8,,
2015-01-16,MOEX,МосБиржа,2641110,62.5,,
2015-01-19,MOEX,МосБиржа,7990950,63.45,,
2015-01-20,MOEX,МосБиржа,4327210,62.0,,
2015-01-21,MOEX,МосБиржа,12706510,64.5,,
2015-01-22,MOEX,МосБиржа,8596180,68.0,,
2015-01-23,MOEX,МосБиржа,8624580,69.11,,
2015-01-26,MOEX,МосБиржа,2596050,66.6,,
2015-01-27,MOEX,МосБиржа,2774140,67.84,,
2015-01-28,MOEX,МосБиржа,6399480,68.0,,
2015-01-29,MOEX,МосБиржа,5588500,69.3,,
2015-01-30,MOEX,МосБиржа,7564970,70.0,,
2015-02-02,MOEX,МосБиржа,5263620,69.66,,
2015-02-03,MOEX,МосБиржа,8532280,73.5,,
2015-02-04,MOEX,МосБиржа,2921340,73.3,,
2015-02-05,MOEX,МосБиржа,3818030,72.0,,
2015-02-06,MOEX,МосБиржа,4637670,74.8,,
2015-02-09,MOEX,МосБиржа,6518280,74.2,,
2015-02-10,MOEX,МосБиржа,6396760,71.26,,
2015-02-11,MOEX,МосБиржа,8507170,70.5,,
2015-02-12,MOEX,МосБиржа,27257440,72.5,,
2015-02-13,MOEX,МосБиржа,5858080,72.5,,
2015-02-16,MOEX,МосБиржа,3721620,74.88,,
2015-02-17,MOEX,МосБиржа,3621670,75.45,,
2015-02-18,MOEX,МосБиржа,8026850,78.4,,
2015-02-19,MOEX,МосБиржа,4816730,76.75,,
2015-02-20,MOEX,МосБиржа,4846240,75.69,,
2015-02-24,MOEX,МосБиржа,12989130,76.5,,
