tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-05-22,VTBR,ВТБ ао,36832660000,0.047,,
2014-05-23,VTBR,ВТБ ао,27513070000,0.04728,,
2014-05-26,VTBR,ВТБ ао,33577780000,0.04796,,
2014-05-27,VTBR,ВТБ ао,132407970000,0.04686,,
2014-05-28,VTBR,ВТБ ао,70652580000,0.04725,,
2014-05-29,VTBR,ВТБ ао,54623180000,0.048,,
2014-05-30,VTBR,ВТБ ао,40699490000,0.0479,,
2014-06-02,VTBR,ВТБ ао,82753570000,0.0495,,
2014-06-03,VTBR,ВТБ ао,113300050000,0.051,,
2014-06-04,VTBR,ВТБ ао,82771970000,0.05112,,
2014-06-05,VTBR,ВТБ ао,78620730000,0.04844,,
2014-06-06,VTBR,ВТБ ао,95560750000,0.04689,,
2014-06-09,VTBR,ВТБ ао,25664460000,0.04731,,
2014-06-10,VTBR,ВТБ ао,55349660000,0.047,,
2014-06-11,VTBR,ВТБ ао,26737080000,0.04698,,
2014-06-16,VTBR,ВТБ ао,59844390000,0.04643,,
2014-06-17,VTBR,ВТБ ао,32375170000,0.0468,,
2014-06-18,VTBR,ВТБ ао,44560930000,0.04595,,
2014-06-19,VTBR,ВТБ ао,37922530000,0.0457,,
2014-06-20,VTBR,ВТБ ао,52091480000,0.0449,,
2014-06-23,VTBR,ВТБ ао,50434050000,0.04466,,
2014-06-24,VTBR,ВТБ ао,101338590000,0.0441,,
2014-06-25,VTBR,ВТБ ао,72826330000,0.0431,,
2014-06-26,VTBR,ВТБ ао,69990080000,0.04279,,
2014-06-27,VTBR,ВТБ ао,89276470000,0.04213,,
2014-06-30,VTBR,ВТБ ао,48566320000,0.0411,,
2014-07-01,VTBR,ВТБ ао,27386470000,0.04106,0.0,RUB
2014-07-02,VTBR,ВТБ ао,37375750000,0.04182,,
2014-07-03,VTBR,ВТБ ао,47246160000,0.04222,,
2014-07-04,VTBR,ВТБ ао,37578090000,0.04099,,
2014-07-07,VTBR,ВТБ ао,65250420000,0.04279,,
2014-07-08,VTBR,ВТБ ао,63280500000,0.0428,,
2014-07-09,VTBR,ВТБ ао,44390970000,0.04263,,
2014-07-10,VTBR,ВТБ ао,51130580000,0.0417,,
2014-07-11,VTBR,ВТБ ао,41704760000,0.04164,,
2014-07-14,VTBR,ВТБ ао,33716230000,0.04116,,
2014-07-15,VTBR,ВТБ ао,34900500000,0.04119,,
2014-07-16,VTBR,ВТБ ао,43052870000,0.0413,,
2014-07-17,VTBR,ВТБ ао,68141860000,0.04069,,
2014-07-18,VTBR,ВТБ ао,45900540000,0.04049,,
2014-07-21,VTBR,ВТБ ао,38578900000,0.0405,,
2014-07-22,VTBR,ВТБ ао,55400350000,0.04095,,
2014-07-23,VTBR,ВТБ ао,84198090000,0.04025,,
2014-07-24,VTBR,ВТБ ао,49324350000,0.04014,,
2014-07-25,VTBR,ВТБ ао,32037500000,0.04038,,
2014-07-28,VTBR,ВТБ ао,44613290000,0.0399,,
2014-07-29,VTBR,ВТБ ао,44051920000,0.04012,,
2014-07-30,VTBR,ВТБ ао,50402940000,0.0396,,
2014-07-31,VTBR,ВТБ ао,24594420000,0.0398,,
2014-08-01,VTBR,ВТБ ао,65366160000,0.04,,
2014-08-04,VTBR,ВТБ ао,41428900000,0.04124,,
2014-08-05,VTBR,ВТБ ао,38327090000,0.041,,
2014-08-06,VTBR,ВТБ ао,44978360000,0.03901,,
2014-08-07,VTBR,ВТБ ао,70939100000,0.0381,,
2014-08-08,VTBR,ВТБ ао,44064940000,0.03754,,
2014-08-11,VTBR,ВТБ ао,36897090000,0.03899,,
2014-08-12,VTBR,ВТБ ао,31723610000,0.0383,,
2014-08-13,VTBR,ВТБ ао,25135740000,0.0391,,
2014-08-14,VTBR,ВТБ ао,19586890000,0.03934,,
2014-08-15,VTBR,ВТБ ао,14038510000,0.03931,,
2014-08-18,VTBR,ВТБ ао,15694860000,0.03928,,
2014-08-19,VTBR,ВТБ ао,18520710000,0.03945,,
2014-08-20,VTBR,ВТБ ао,19554230000,0.03957,,
2014-08-21,VTBR,ВТБ ао,39949040000,0.03992,,
2014-08-22,VTBR,ВТБ ао,34167010000,0.03927,,
2014-08-25,VTBR,ВТБ ао,22152870000,0.04011,,
2014-08-26,VTBR,ВТБ ао,21887830000,0.04,,
2014-08-27,VTBR,ВТБ ао,18277820000,0.03981,,
2014-08-28,VTBR,ВТБ ао,52173710000,0.03838,,
2014-08-29,VTBR,ВТБ ао,24614950000,0.0384,,
2014-09-01,VTBR,ВТБ ао,30965330000,0.03832,,
2014-09-02,VTBR,ВТБ ао,17702370000,0.03837,,
2014-09-03,VTBR,ВТБ ао,49008560000,0.03979,,
2014-09-04,VTBR,ВТБ ао,43772210000,0.04085,,
2014-09-05,VTBR,ВТБ ао,41957650000,0.04149,,
2014-09-08,VTBR,ВТБ ао,22836540000,0.04061,,
2014-09-09,VTBR,ВТБ ао,19551390000,0.04067,,
2014-09-10,VTBR,ВТБ ао,15971010000,0.04067,,
2014-09-11,VTBR,ВТБ ао,25183110000,0.03985,,
2014-09-12,VTBR,ВТБ ао,23753870000,0.03974,,
2014-09-15,VTBR,ВТБ ао,29930630000,0.03935,,
2014-09-16,VTBR,ВТБ ао,23443680000,0.04018,,
2014-09-17,VTBR,ВТБ ао,21582630000,0.04035,,
2014-09-18,VTBR,ВТБ ао,14554980000,0.0401,,
2014-09-19,VTBR,ВТБ ао,28307660000,0.03999,,
2014-09-22,VTBR,ВТБ ао,12200080000,0.03953,,
2014-09-23,VTBR,ВТБ ао,21088340000,0.04043,,
2014-09-24,VTBR,ВТБ ао,17626830000,0.04082,,
2014-09-25,VTBR,ВТБ ао,18729570000,0.04044,,
2014-09-26,VTBR,ВТБ ао,17915420000,0.04016,,
2014-09-29,VTBR,ВТБ ао,19085620000,0.03925,,
2014-09-30,VTBR,ВТБ ао,19268730000,0.03804,,
2014-10-01,VTBR,ВТБ ао,19258860000,0.0382,,
2014-10-02,VTBR,ВТБ ао,24709970000,0.03806,,
2014-10-03,VTBR,ВТБ ао,17914180000,0.0388,,
2014-10-06,VTBR,ВТБ ао,17931860000,0.03983,,
2014-10-07,VTBR,ВТБ ао,19531410000,0.03919,,
2014-10-08,VTBR,ВТБ ао,19775720000,0.03833,,
2014-10-09,VTBR,ВТБ ао,19045510000,0.03853,,
2014-10-10,VTBR,ВТБ ао,28863080000,0.03852,,
2014-10-13,VTBR,ВТБ ао,23786260000,0.03905,,
2014-10-14,VTBR,ВТБ ао,20556460000,0.0395,,
2014-10-15,VTBR,ВТБ ао,26578430000,0.03895,,
2014-10-16,VTBR,ВТБ ао,26441090000,0.03865,,
2014-10-17,VTBR,ВТБ ао,16963640000,0.03951,,
2014-10-20,VTBR,ВТБ ао,17481190000,0.0394,,
2014-10-21,VTBR,ВТБ ао,18541110000,0.03904,,
2014-10-22,VTBR,ВТБ ао,21045270000,0.0383,,
2014-10-23,VTBR,ВТБ ао,17395470000,0.03777,,
2014-10-24,VTBR,ВТБ ао,16344270000,0.03837,,
2014-10-27,VTBR,ВТБ ао,21922720000,0.03845,,
2014-10-28,VTBR,ВТБ ао,20716480000,0.03885,,
2014-10-29,VTBR,ВТБ ао,34505490000,0.0396,,
2014-10-30,VTBR,ВТБ ао,43488110000,0.03983,,
2014-10-31,VTBR,ВТБ ао,59878890000,0.03993,,
2014-11-03,VTBR,ВТБ ао,16277150000,0.04009,,
2014-11-05,VTBR,ВТБ ао,41227810000,0.04001,,
2014-11-06,VTBR,ВТБ ао,38200520000,0.04018,,
2014-11-07,VTBR,ВТБ ао,53091800000,0.04032,,
2014-11-10,VTBR,ВТБ ао,40033750000,0.04219,,
2014-11-11,VTBR,ВТБ ао,93467360000,0.04203,,
2014-11-12,VTBR,ВТБ ао,100224630000,0.04391,,
2014-11-13,VTBR,ВТБ ао,133593500000,0.04472,,
2014-11-14,VTBR,ВТБ ао,90181190000,0.04375,,
2014-11-17,VTBR,ВТБ ао,58907310000,0.04386,,
2014-11-18,VTBR,ВТБ ао,31081930000,0.04393,,
2014-11-19,VTBR,ВТБ ао,22873250000,0.04396,,
2014-11-20,VTBR,ВТБ ао,23888310000,0.0442,,
2014-11-21,VTBR,ВТБ ао,33088880000,0.04526,,
2014-11-24,VTBR,ВТБ ао,64639910000,0.0462,,
2014-11-25,VTBR,ВТБ ао,75352420000,0.046,,
2014-11-26,VTBR,ВТБ ао,71152180000,0.0472,,
2014-11-27,VTBR,ВТБ ао,134442600000,0.0467,,
2014-11-28,VTBR,ВТБ ао,94211710000,0.0467,,
2014-12-01,VTBR,ВТБ ао,58522560000,0.04675,,
2014-12-02,VTBR,ВТБ ао,31535850000,0.04699,,
2014-12-03,VTBR,ВТБ ао,88215950000,0.04925,,
2014-12-04,VTBR,ВТБ ао,167807260000,0.052,,
2014-12-05,VTBR,ВТБ ао,76275770000,0.051,,
2014-12-08,VTBR,ВТБ ао,62641770000,0.0509,,
2014-12-09,VTBR,ВТБ ао,75779810000,0.05233,,
2014-12-10,VTBR,ВТБ ао,83644730000,0.0539,,
