tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-02-21,NVTK,Новатэк ао,780870,407.5,,
2014-02-24,NVTK,Новатэк ао,957530,411.0,,
2014-02-25,NVTK,Новатэк ао,1281750,417.02,,
2014-02-26,NVTK,Новатэк ао,1201150,420.0,,
2014-02-27,NVTK,Новатэк ао,3448550,414.81,,
2014-02-28,NVTK,Новатэк ао,2471310,411.09,,
2014-03-03,NVTK,Новатэк ао,6298290,346.69,,
2014-03-04,NVTK,Новатэк ао,5746640,377.93,,
2014-03-05,NVTK,Новатэк ао,2463800,377.23,,
2014-03-06,NVTK,Новатэк ао,3904710,369.89,,
2014-03-07,NVTK,Новатэк ао,2373940,361.16,,
2014-03-11,NVTK,Новатэк ао,2183820,351.53,,
2014-03-12,NVTK,Новатэк ао,2368040,343.21,,
2014-03-13,NVTK,Новатэк ао,3405310,332.91,,
2014-03-14,NVTK,Новатэк ао,7158550,310.5,,
2014-03-17,NVTK,Новатэк ао,6781520,328.56,,
2014-03-18,NVTK,Новатэк ао,4627090,360.81,,
2014-03-19,NVTK,Новатэк ао,3428590,356.78,,
2014-03-20,NVTK,Новатэк ао,2965810,359.0,,
2014-03-21,NVTK,Новатэк ао,16597620,328.0,,
2014-03-24,NVTK,Новатэк ао,6625040,330.26,,
2014-03-25,NVTK,Новатэк ао,3790620,340.17,,
2014-03-26,NVTK,Новатэк ао,3594680,354.0,,
2014-03-27,NVTK,Новатэк ао,2701520,341.37,,
2014-03-28,NVTK,Новатэк ао,2157230,342.75,,
2014-03-31,NVTK,Новатэк ао,2250520,351.0,,
2014-04-01,NVTK,Новатэк ао,2635860,353.0,,
2014-04-02,NVTK,Новатэк ао,1673090,348.89,,
2014-04-03,NVTK,Новатэк ао,1643970,347.0,,
2014-04-04,NVTK,Новатэк ао,1672010,350.56,,
2014-04-07,NVTK,Новатэк ао,3198270,337.0,,
2014-04-08,NVTK,Новатэк ао,1876730,340.39,,
2014-04-09,NVTK,Новатэк ао,1701510,342.64,,
2014-04-10,NVTK,Новатэк ао,1994600,345.0,,
2014-04-11,NVTK,Новатэк ао,1607810,346.0,,
2014-04-14,NVTK,Новатэк ао,1503840,339.5,,
2014-04-15,NVTK,Новатэк ао,2070330,333.15,,
2014-04-16,NVTK,Новатэк ао,1628650,339.55,,
2014-04-17,NVTK,Новатэк ао,1318850,340.0,,
2014-04-18,NVTK,Новатэк ао,2038480,350.0,,
2014-04-21,NVTK,Новатэк ао,1094920,347.01,,
2014-04-22,NVTK,Новатэк ао,1532900,343.95,,
2014-04-23,NVTK,Новатэк ао,1798970,341.0,,
2014-04-24,NVTK,Новатэк ао,3179830,326.99,,
2014-04-25,NVTK,Новатэк ао,2325580,333.0,,
2014-04-28,NVTK,Новатэк ао,1555810,338.0,,
2014-04-29,NVTK,Новатэк ао,1913520,342.74,,
2014-04-30,NVTK,Новатэк ао,1131470,341.4,,
2014-05-02,NVTK,Новатэк ао,434610,341.54,,
2014-05-05,NVTK,Новатэк ао,643900,338.5,,
2014-05-06,NVTK,Новатэк ао,1328760,346.94,,
2014-05-07,NVTK,Новатэк ао,2502180,369.99,,
2014-05-08,NVTK,Новатэк ао,4539470,365.0,,
2014-05-12,NVTK,Новатэк ао,1368090,368.5,,
2014-05-13,NVTK,Новатэк ао,1394770,366.25,,
2014-05-14,NVTK,Новатэк ао,1330720,364.2,,
2014-05-15,NVTK,Новатэк ао,1136420,361.2,,
2014-05-16,NVTK,Новатэк ао,907850,365.5,,
2014-05-19,NVTK,Новатэк ао,1755010,371.8,,
2014-05-20,NVTK,Новатэк ао,3518600,376.11,,
2014-05-21,NVTK,Новатэк ао,3555920,389.0,,
2014-05-22,NVTK,Новатэк ао,1444180,387.71,,
2014-05-23,NVTK,Новатэк ао,1230530,386.5,,
2014-05-26,NVTK,Новатэк ао,907560,388.54,,
2014-05-27,NVTK,Новатэк ао,2206040,372.99,,
2014-05-28,NVTK,Новатэк ао,1753860,378.09,,
2014-05-29,NVTK,Новатэк ао,1164240,381.57,,
2014-05-30,NVTK,Новатэк ао,1256900,370.0,,
2014-06-02,NVTK,Новатэк ао,1828840,386.8,,
2014-06-03,NVTK,Новатэк ао,1278320,387.79,,
2014-06-04,NVTK,Новатэк ао,1611890,382.15,,
2014-06-05,NVTK,Новатэк ао,2589040,392.56,,
2014-06-06,NVTK,Новатэк ао,2812730,403.17,,
2014-06-09,NVTK,Новатэк ао,1728690,405.93,,
2014-06-10,NVTK,Новатэк ао,1494260,401.37,,
