tradedate,secid,shortname,volume,close,dividends_value,currencyid
2015-12-22,CHMF,СевСт-ао,508910,608.0,,
2015-12-23,CHMF,СевСт-ао,488130,604.0,,
2015-12-24,CHMF,СевСт-ао,481970,600.1,,
2015-12-25,CHMF,СевСт-ао,181140,600.3,,
2015-12-28,CHMF,СевСт-ао,624700,610.5,,
2015-12-29,CHMF,СевСт-ао,492050,616.0,,
2015-12-30,CHMF,СевСт-ао,374200,609.5,,
2016-01-04,CHMF,СевСт-ао,305460,597.4,,
2016-01-05,CHMF,СевСт-ао,307680,612.8,,
2016-01-06,CHMF,СевСт-ао,1547580,639.8,,
2016-01-11,CHMF,СевСт-ао,1050970,618.9,,
2016-01-12,CHMF,СевСт-ао,715150,620.0,,
2016-01-13,CHMF,СевСт-ао,635740,611.3,,
2016-01-14,CHMF,СевСт-ао,552130,613.0,,
2016-01-15,CHMF,СевСт-ао,1454360,604.0,,
2016-01-18,CHMF,СевСт-ао,1050800,622.0,,
2016-01-19,CHMF,СевСт-ао,1553520,629.0,,
2016-01-20,CHMF,СевСт-ао,991350,634.8,,
2016-01-21,CHMF,СевСт-ао,2063920,662.0,,
2016-01-22,CHMF,СевСт-ао,1861960,642.0,,
2016-01-25,CHMF,СевСт-ао,1168540,648.2,,
2016-01-26,CHMF,СевСт-ао,827200,644.8,,
2016-01-27,CHMF,СевСт-ао,868060,651.5,,
2016-01-28,CHMF,СевСт-ао,1273250,630.0,,
2016-01-29,CHMF,СевСт-ао,2150580,621.5,,
2016-02-01,CHMF,СевСт-ао,1021580,635.0,,
2016-02-02,CHMF,СевСт-ао,1041860,634.4,,
2016-02-03,CHMF,СевСт-ао,705480,632.3,,
2016-02-04,CHMF,СевСт-ао,1396180,642.8,,
2016-02-05,CHMF,СевСт-ао,575330,637.0,,
2016-02-08,CHMF,СевСт-ао,594030,641.0,,
2016-02-09,CHMF,СевСт-ао,647910,649.0,,
2016-02-10,CHMF,СевСт-ао,812170,648.3,,
2016-02-11,CHMF,СевСт-ао,961200,663.9,,
2016-02-12,CHMF,СевСт-ао,619560,658.0,,
2016-02-15,CHMF,СевСт-ао,386230,655.0,,
2016-02-16,CHMF,СевСт-ао,428510,662.0,,
2016-02-17,CHMF,СевСт-ао,695080,644.1,,
2016-02-18,CHMF,СевСт-ао,917470,650.1,,
2016-02-19,CHMF,СевСт-ао,1186270,645.0,,
2016-02-20,CHMF,СевСт-ао,67020,644.0,,
2016-02-22,CHMF,СевСт-ао,726260,645.7,,
2016-02-24,CHMF,СевСт-ао,467680,641.3,,
2016-02-25,CHMF,СевСт-ао,1060780,640.1,,
2016-02-26,CHMF,СевСт-ао,1315730,635.0,,
2016-02-29,CHMF,СевСт-ао,1412480,630.0,,
2016-03-01,CHMF,СевСт-ао,833300,621.0,,
2016-03-02,CHMF,СевСт-ао,815630,626.3,,
2016-03-03,CHMF,СевСт-ао,590380,624.0,,
2016-03-04,CHMF,СевСт-ао,1311480,629.1,,
2016-03-07,CHMF,СевСт-ао,1101170,644.3,,
2016-03-09,CHMF,СевСт-ао,1682820,640.0,,
2016-03-10,CHMF,СевСт-ао,938440,648.9,,
2016-03-11,CHMF,СевСт-ао,746040,652.0,,
2016-03-14,CHMF,СевСт-ао,1931690,679.0,,
2016-03-15,CHMF,СевСт-ао,2642270,651.0,,
2016-03-16,CHMF,СевСт-ао,1074040,657.0,,
2016-03-17,CHMF,СевСт-ао,1148050,651.5,,
2016-03-18,CHMF,СевСт-ао,1383320,667.6,,
2016-03-21,CHMF,СевСт-ао,1027200,680.1,,
2016-03-22,CHMF,СевСт-ао,1802560,711.0,,
2016-03-23,CHMF,СевСт-ао,1044720,705.0,,
2016-03-24,CHMF,СевСт-ао,546570,715.8,,
2016-03-25,CHMF,СевСт-ао,139460,713.0,,
2016-03-28,CHMF,СевСт-ао,398960,716.0,,
2016-03-29,CHMF,СевСт-ао,633310,717.6,,
2016-03-30,CHMF,СевСт-ао,817890,731.5,,
2016-03-31,CHMF,СевСт-ао,1019100,712.0,,
2016-04-01,CHMF,СевСт-ао,1012160,734.9,,
2016-04-04,CHMF,СевСт-ао,853360,751.5,,
2016-04-05,CHMF,СевСт-ао,701460,746.9,,
2016-04-06,CHMF,СевСт-ао,356550,738.6,,
2016-04-07,CHMF,СевСт-ао,751950,742.5,,
2016-04-08,CHMF,СевСт-ао,495620,731.0,,
2016-04-11,CHMF,СевСт-ао,779290,760.4,,
2016-04-12,CHMF,СевСт-ао,1180590,747.3,,
2016-04-13,CHMF,СевСт-ао,803440,764.5,,
2016-04-14,CHMF,СевСт-ао,1354830,787.0,,
2016-04-15,CHMF,СевСт-ао,513640,784.9,,
2016-04-18,CHMF,СевСт-ао,863520,776.8,,
2016-04-19,CHMF,СевСт-ао,587140,779.9,,
2016-04-20,CHMF,СевСт-ао,775690,798.8,,
