tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-09-17,MTSS,МТС-ао,18253530,273.7,,
2014-09-18,MTSS,МТС-ао,5883740,275.29,,
2014-09-19,MTSS,МТС-ао,8162850,274.0,,
2014-09-22,MTSS,МТС-ао,0,,,
2014-09-23,MTSS,МТС-ао,0,,,
2014-09-24,MTSS,МТС-ао,0,,,
2014-09-25,MTSS,МТС-ао,0,,,
2014-09-26,MTSS,МТС-ао,0,,,
2014-09-29,MTSS,МТС-ао,0,,,
2014-09-30,MTSS,МТС-ао,0,,,
2014-10-01,MTSS,МТС-ао,0,,,
2014-10-02,MTSS,МТС-ао,0,,,
2014-10-03,MTSS,МТС-ао,9287240,246.41,,
2014-10-06,MTSS,МТС-ао,4652960,252.09,,
2014-10-07,MTSS,МТС-ао,4116070,245.87,,
2014-10-08,MTSS,МТС-ао,3607570,241.6,,
2014-10-09,MTSS,МТС-ао,6858990,232.45,,
2014-10-10,MTSS,МТС-ао,5902890,226.3,,
2014-10-13,MTSS,МТС-ао,5805300,221.0,,
2014-10-14,MTSS,МТС-ао,4006690,221.45,,
2014-10-15,MTSS,МТС-ао,2545400,220.1,,
2014-10-16,MTSS,МТС-ао,4778570,219.8,,
2014-10-17,MTSS,МТС-ао,4618820,228.15,,
2014-10-20,MTSS,МТС-ао,5401300,227.82,,
2014-10-21,MTSS,МТС-ао,2364990,228.5,,
2014-10-22,MTSS,МТС-ао,3691550,234.6,,
2014-10-23,MTSS,МТС-ао,5070830,231.98,,
2014-10-24,MTSS,МТС-ао,1488080,230.0,,
2014-10-27,MTSS,МТС-ао,2244860,234.29,,
2014-10-28,MTSS,МТС-ао,3545040,238.0,,
2014-10-29,MTSS,МТС-ао,2710630,239.5,,
2014-10-30,MTSS,МТС-ао,8915160,247.55,,
2014-10-31,MTSS,МТС-ао,6380400,255.0,,
2014-11-03,MTSS,МТС-ао,1526670,255.91,,
2014-11-05,MTSS,МТС-ао,3541030,257.55,,
2014-11-06,MTSS,МТС-ао,5335280,257.59,,
2014-11-07,MTSS,МТС-ао,4471820,255.5,,
2014-11-10,MTSS,МТС-ао,1883790,258.5,,
2014-11-11,MTSS,МТС-ао,2063570,260.86,,
2014-11-12,MTSS,МТС-ао,1622880,262.02,,
2014-11-13,MTSS,МТС-ао,2369100,256.0,,
2014-11-14,MTSS,МТС-ао,3129900,253.5,,
2014-11-17,MTSS,МТС-ао,1395830,254.5,,
2014-11-18,MTSS,МТС-ао,2003820,257.4,,
2014-11-19,MTSS,МТС-ао,1028400,254.97,,
2014-11-20,MTSS,МТС-ао,3376140,258.2,,
2014-11-21,MTSS,МТС-ао,1662260,258.7,,
2014-11-24,MTSS,МТС-ао,1800440,255.3,,
2014-11-25,MTSS,МТС-ао,1473100,258.7,,
2014-11-26,MTSS,МТС-ао,2642070,260.0,,
2014-11-27,MTSS,МТС-ао,2341520,257.0,,
2014-11-28,MTSS,МТС-ао,4575070,251.0,,
2014-12-01,MTSS,МТС-ао,5417880,251.0,,
2014-12-02,MTSS,МТС-ао,3903830,252.95,,
2014-12-03,MTSS,МТС-ао,4185290,248.5,,
2014-12-04,MTSS,МТС-ао,4066790,238.5,,
2014-12-05,MTSS,МТС-ао,4509500,222.5,,
2014-12-08,MTSS,МТС-ао,5010890,212.0,,
2014-12-09,MTSS,МТС-ао,7011170,205.4,,
2014-12-10,MTSS,МТС-ао,5326120,204.5,,
2014-12-11,MTSS,МТС-ао,4072780,199.45,,
2014-12-12,MTSS,МТС-ао,3531780,196.5,,
2014-12-15,MTSS,МТС-ао,9589980,176.9,,
2014-12-16,MTSS,МТС-ао,8014570,172.0,,
2014-12-17,MTSS,МТС-ао,11803150,158.5,,
2014-12-18,MTSS,МТС-ао,26917960,198.5,,
2014-12-19,MTSS,МТС-ао,11756470,192.0,,
2014-12-22,MTSS,МТС-ао,5580520,187.0,,
2014-12-23,MTSS,МТС-ао,3981790,176.95,,
2014-12-24,MTSS,МТС-ао,3971120,172.9,,
2014-12-25,MTSS,МТС-ао,2380250,175.0,,
2014-12-26,MTSS,МТС-ао,2040250,174.0,,
2014-12-29,MTSS,МТС-ао,2461820,179.75,,
2014-12-30,MTSS,МТС-ао,2679380,169.05,,
2015-01-05,MTSS,МТС-ао,1597020,174.7,,
2015-01-06,MTSS,МТС-ао,2186120,179.9,,
2015-01-08,MTSS,МТС-ао,3988740,190.05,,
2015-01-09,MTSS,МТС-ао,3634280,195.0,,
2015-01-12,MTSS,МТС-ао,2718550,193.0,,
2015-01-13,MTSS,МТС-ао,3736400,204.5,,
2015-01-14,MTSS,МТС-ао,3728810,210.2,,
2015-01-15,MTSS,МТС-ао,5838530,216.5,,
2015-01-16,MTSS,МТС-ао,2342980,215.8,,
2015-01-19,MTSS,МТС-ао,3109000,215.0,,
2015-01-20,MTSS,МТС-ао,2611870,214.15,,
2015-01-21,MTSS,МТС-ао,3018640,222.95,,
2015-01-22,MTSS,МТС-ао,4412440,227.0,,
2015-01-23,MTSS,МТС-ао,4350940,228.0,,
2015-01-26,MTSS,МТС-ао,3668750,214.25,,
2015-01-27,MTSS,МТС-ао,3753980,215.55,,
2015-01-28,MTSS,МТС-ао,2418390,214.0,,
2015-01-29,MTSS,МТС-ао,3159740,219.55,,
2015-01-30,MTSS,МТС-ао,4669590,217.85,,
2015-02-02,MTSS,МТС-ао,3714090,227.3,,
2015-02-03,MTSS,МТС-ао,3803510,233.05,,
2015-02-04,MTSS,МТС-ао,3019060,232.0,,
2015-02-05,MTSS,МТС-ао,4463080,235.5,,
2015-02-06,MTSS,МТС-ао,3695950,240.8,,
2015-02-09,MTSS,МТС-ао,5613290,240.6,,
2015-02-10,MTSS,МТС-ао,3952100,230.05,,
2015-02-11,MTSS,МТС-ао,4635630,237.95,,
2015-02-12,MTSS,МТС-ао,8574110,250.95,,
2015-02-13,MTSS,МТС-ао,8148620,257.35,,
2015-02-16,MTSS,МТС-ао,2729660,252.3,,
2015-02-17,MTSS,МТС-ао,2864720,252.0,,
2015-02-18,MTSS,МТС-ао,2167150,250.35,,
2015-02-19,MTSS,МТС-ао,3250400,257.0,,
2015-02-20,MTSS,МТС-ао,1429740,252.5,,
2015-02-24,MTSS,МТС-ао,2081220,250.3,,
2015-02-25,MTSS,МТС-ао,2771420,248.6,,
2015-02-26,MTSS,МТС-ао,2323340,253.5,,
2015-02-27,MTSS,МТС-ао,1554330,249.0,,
2015-03-02,MTSS,МТС-ао,2172980,247.55,,
2015-03-03,MTSS,МТС-ао,2324210,257.25,,
2015-03-04,MTSS,МТС-ао,3054780,252.0,,
2015-03-05,MTSS,МТС-ао,3679390,247.5,,
2015-03-06,MTSS,МТС-ао,2181930,244.5,,
2015-03-10,MTSS,МТС-ао,3081900,234.5,,
2015-03-11,MTSS,МТС-ао,1959040,234.0,,
2015-03-12,MTSS,МТС-ао,1574220,232.35,,
2015-03-13,MTSS,МТС-ао,2142850,230.3,,
2015-03-16,MTSS,МТС-ао,3087750,222.7,,
2015-03-17,MTSS,МТС-ао,3991530,220.4,,
2015-03-18,MTSS,МТС-ао,2297900,227.3,,
2015-03-19,MTSS,МТС-ао,3015100,227.0,,
2015-03-20,MTSS,МТС-ао,6514210,238.95,,
2015-03-23,MTSS,МТС-ао,4620040,238.75,,
2015-03-24,MTSS,МТС-ао,4290480,246.0,,
2015-03-25,MTSS,МТС-ао,2251270,249.65,,
2015-03-26,MTSS,МТС-ао,1988950,242.75,,
2015-03-27,MTSS,МТС-ао,2068620,243.0,,
2015-03-30,MTSS,МТС-ао,1085400,246.3,,
2015-03-31,MTSS,МТС-ао,1998460,247.0,,
2015-04-01,MTSS,МТС-ао,2490060,250.9,,
2015-04-02,MTSS,МТС-ао,2043830,250.0,,
2015-04-03,MTSS,МТС-ао,813050,248.6,,
2015-04-06,MTSS,МТС-ао,1383730,253.9,,
2015-04-07,MTSS,МТС-ао,1554700,255.0,,
2015-04-08,MTSS,МТС-ао,1461860,253.0,,
2015-04-09,MTSS,МТС-ао,3217560,252.0,,
2015-04-10,MTSS,МТС-ао,2797070,248.0,,
2015-04-13,MTSS,МТС-ао,2127890,253.1,,
2015-04-14,MTSS,МТС-ао,1281240,253.5,,
2015-04-15,MTSS,МТС-ао,6177980,263.0,,
2015-04-16,MTSS,МТС-ао,2820390,263.7,,
2015-04-17,MTSS,МТС-ао,4035880,257.0,,
2015-04-20,MTSS,МТС-ао,2959120,252.9,,
2015-04-21,MTSS,МТС-ао,1594820,255.15,,
2015-04-22,MTSS,МТС-ао,2176760,252.4,,
2015-04-23,MTSS,МТС-ао,2714540,253.25,,
2015-04-24,MTSS,МТС-ао,2059950,255.15,,
2015-04-27,MTSS,МТС-ао,1554660,257.8,,
2015-04-28,MTSS,МТС-ао,2228200,261.0,,
2015-04-29,MTSS,МТС-ао,1753310,258.0,,
2015-04-30,MTSS,МТС-ао,1696760,265.0,,
2015-05-05,MTSS,МТС-ао,2433620,267.25,,
